Order Number,Order Date,Order Date (year),"Order Date (month,day)",Delivery Date,Receipt Date,Completed Date,Supplier Code,Supplier Name,Order Status,SubTotal,Currency,SubTotal (GBP)
PO-00009084,2019-10-28,2019,2019-10-28,2019-11-26,2019-11-05,2019-11-05,Company252,Company252,Complete,208.22500000000002,GBP,208.22500000000002
PO-00009077,2019-10-28,2019,2019-10-28,2019-10-28,2019-10-29,2019-10-29,Company52,Company52,Complete,2121.225,GBP,2121.225
PO-00009076,2019-10-28,2019,2019-10-28,2019-11-04,2019-11-01,2019-11-01,Company191,Company191,Complete,2115.0,GBP,2115.0
PO-00009074,2019-10-28,2019,2019-10-28,2019-11-04,2019-11-05,2019-11-05,Company19,Company19,Complete,733.7,GBP,733.7
PO-00009079,2019-10-28,2019,2019-10-28,2019-10-28,2019-10-31,2019-10-31,Company26,Company26,Complete,735.725,GBP,735.725
PO-00009072,2019-10-28,2019,2019-10-28,2019-10-30,2019-10-30,2019-10-30,Company277,Company277,Complete,138.0,GBP,138.0
PO-00009078,2019-10-28,2019,2019-10-28,2019-11-19,2019-11-01,2019-11-01,Company61,Company61,Complete,3473.175,GBP,3473.175
PO-00009080,2019-10-28,2019,2019-10-28,2019-10-28,2019-10-30,2019-10-30,Company167,Company167,Complete,247.95000000000002,GBP,247.95000000000002
PO-00009069,2019-10-28,2019,2019-10-28,2019-11-12,2019-11-04,2019-11-04,Company8,Company8,Complete,65.85,GBP,65.85
PO-00009081,2019-10-28,2019,2019-10-28,2019-10-28,2019-10-30,2019-10-30,Company30,Company30,Complete,37.5,GBP,37.5
PO-00009082,2019-10-28,2019,2019-10-28,2019-10-28,2019-10-29,2019-10-29,Company193,Company193,Complete,30.175,GBP,30.175
PO-00009083,2019-10-28,2019,2019-10-28,2019-11-04,2019-10-31,2019-10-31,Company250,Company250,Complete,387.5,GBP,387.5
PO-00009095,2019-10-28,2019,2019-10-28,2019-11-13,2019-11-19,2019-11-19,Company119,Company119,Complete,4162.5,GBP,4162.5
PO-00009098,2019-10-29,2019,2019-10-29,2019-11-22,2019-11-14,2019-11-14,Company244,Company244,Complete,602.4,EUR,530.85
PO-00009099/1,2019-10-29,2019,2019-10-29,2020-01-30,Not received yet,Not received yet,Company63,Company63,Placed,338.35,GBP,338.35
PO-00009103/1,2019-10-29,2019,2019-10-29,2019-12-19,2019-12-13,2019-12-13,Company16,Company16,Complete,2367.75,GBP,2367.75
PO-00009099,2019-10-29,2019,2019-10-29,2020-01-30,2019-12-11,2019-12-11,Company63,Company63,Complete,1046.3500000000001,GBP,1046.3500000000001
PO-00009096,2019-10-29,2019,2019-10-29,2019-10-29,2019-11-01,2019-11-01,Company18,Company18,Complete,690.0,GBP,690.0
PO-00009105,2019-10-29,2019,2019-10-29,2019-10-29,2019-11-01,2019-11-01,Company167,Company167,Complete,144.375,GBP,144.375
PO-00009103,2019-10-29,2019,2019-10-29,2019-12-19,2019-11-06,2019-11-06,Company16,Company16,Complete,135.625,GBP,135.625
PO-00009102,2019-10-29,2019,2019-10-29,2019-10-29,2019-11-01,2019-11-01,Company25,Company25,Complete,551.5,GBP,551.5
PO-00009101,2019-10-29,2019,2019-10-29,2019-11-12,2019-11-07,2019-11-07,Company7,Company7,Complete,202.5,GBP,202.5
PO-00009107,2019-10-29,2019,2019-10-29,2019-10-29,2019-10-29,2019-10-29,Company208,Company208,Complete,0.0,GBP,0.0
PO-00009097,2019-10-29,2019,2019-10-29,2019-11-06,2019-11-01,2019-11-01,Company216,Company216,Complete,2479.0,GBP,2479.0
PO-00009100,2019-10-29,2019,2019-10-29,2019-10-29,2019-10-29,2019-10-29,Company208,Company208,Complete,0.0,GBP,0.0
PO-00009106,2019-10-29,2019,2019-10-29,2019-10-29,2019-10-29,2019-10-29,Company208,Company208,Complete,0.0,GBP,0.0
PO-00009113,2019-10-30,2019,2019-10-30,2019-10-30,2019-10-30,2019-10-30,Company91,Company91,Complete,5046.0,GBP,5046.0
PO-00009110,2019-10-30,2019,2019-10-30,2019-12-19,2019-12-20,2019-12-20,Company217,Company217,Complete,41793.0,EUR,36828.5
PO-00009117,2019-10-30,2019,2019-10-30,2019-10-30,2019-11-07,2019-11-07,Company323,Company323,Complete,6000.0,GBP,6000.0
PO-00009116,2019-10-30,2019,2019-10-30,2019-12-13,2019-12-04,2019-12-04,Company217,Company217,Complete,2421.575,EUR,2133.925
PO-00009073/1,2019-10-30,2019,2019-10-30,2019-11-19,2020-01-06,2020-01-06,Company8,Company8,Complete,936.0250000000001,GBP,936.0250000000001
PO-00009115,2019-10-30,2019,2019-10-30,2019-11-04,2019-10-31,2019-10-31,Company8,Company8,Complete,372.2,GBP,372.2
PO-00009073,2019-10-30,2019,2019-10-30,2019-11-19,2019-11-07,2019-11-07,Company8,Company8,Complete,204.54999999999998,GBP,204.54999999999998
PO-00009112,2019-10-30,2019,2019-10-30,2019-11-05,2019-11-05,2019-11-05,Company26,Company26,Complete,104.32499999999999,GBP,104.32499999999999
PO-00009073/2,2019-10-30,2019,2019-10-30,2019-11-19,Not received yet,Not received yet,Company8,Company8,Placed,936.0250000000001,GBP,936.0250000000001
PO-00009118,2019-10-30,2019,2019-10-30,2019-10-30,2019-10-30,2019-10-30,Company8,Company8,Complete,1045.0,GBP,1045.0
PO-00009114,2019-10-30,2019,2019-10-30,2019-11-11,2019-11-05,2019-11-05,Company290,Company290,Complete,116.25,GBP,116.25
PO-00008862,2019-10-31,2019,2019-10-31,2019-11-14,2019-11-13,2019-11-13,Company145,Company145,Complete,4261.3,GBP,4261.3
PO-00009120,2019-10-31,2019,2019-10-31,2019-11-28,2019-11-04,2019-11-04,Company102,Company102,Complete,1692.3,GBP,1692.3
PO-00009122,2019-10-31,2019,2019-10-31,2019-11-04,2019-11-01,2019-11-01,Company71,Company71,Complete,150.29999999999998,GBP,150.29999999999998
PO-00009121,2019-10-31,2019,2019-10-31,2020-01-06,Not received yet,Not received yet,Company324,Company324,Placed,40755.65,GBP,40755.65
PO-00009123,2019-10-31,2019,2019-10-31,2019-11-04,2019-11-04,2019-11-04,Company97,Company97,Complete,20.0,GBP,20.0
PO-00009129,2019-11-01,2019,2019-11-01,2019-11-05,2019-11-04,2019-11-04,Company264,Company264,Complete,220.0,GBP,220.0
PO-00009128,2019-11-01,2019,2019-11-01,2019-11-08,2019-11-18,2019-11-18,Company208,Company208,Complete,0.0,GBP,0.0
PO-00009130,2019-11-01,2019,2019-11-01,2019-11-13,2019-11-08,2019-11-08,Company11,Company11,Complete,511.825,GBP,511.825
PO-00009132/1,2019-11-01,2019,2019-11-01,2019-11-08,2019-11-13,2019-11-13,Company93,Company93,Complete,5.0,GBP,5.0
PO-00009127,2019-11-01,2019,2019-11-01,2019-11-01,2019-11-01,2019-11-01,Company208,Company208,Complete,0.0,GBP,0.0
PO-00009125,2019-11-01,2019,2019-11-01,2020-01-13,Not received yet,Not received yet,Company38,Company38,Placed,32385.0,GBP,32385.0
PO-00009133/1,2019-11-01,2019,2019-11-01,2019-11-25,2019-11-14,2019-11-14,Company16,Company16,Complete,706.5,GBP,706.5
PO-00009131/1,2019-11-01,2019,2019-11-01,2020-01-20,Not received yet,Not received yet,Company126,Company126,Placed,283.4,GBP,283.4
PO-00009133,2019-11-01,2019,2019-11-01,2019-11-25,2019-11-06,2019-11-06,Company16,Company16,Complete,135.625,GBP,135.625
PO-00009134,2019-11-01,2019,2019-11-01,2019-11-11,2019-11-11,2019-11-11,Company214,Company214,Complete,851.8000000000001,GBP,851.8000000000001
PO-00009298,2019-11-01,2019,2019-11-01,2019-11-01,2019-11-29,2019-11-29,Company208,Company208,Complete,0.0,GBP,0.0
PO-00009131,2019-11-01,2019,2019-11-01,2020-01-20,2019-11-08,2019-11-08,Company126,Company126,Complete,1162.5,GBP,1162.5
PO-00009132,2019-11-01,2019,2019-11-01,2019-11-08,2019-11-07,2019-11-07,Company93,Company93,Complete,245.0,GBP,245.0
PO-00009141,2019-11-04,2019,2019-11-04,2019-11-15,2019-11-06,2019-11-06,Company208,Company208,Complete,0.0,GBP,0.0
PO-00009135,2019-11-04,2019,2019-11-04,2019-11-20,2019-11-07,2019-11-07,Company13,Company13,Complete,750.0,GBP,750.0
PO-00009136,2019-11-04,2019,2019-11-04,2019-11-11,2019-11-08,2019-11-08,Company61,Company61,Complete,3226.5249999999996,GBP,3226.5249999999996
PO-00009137,2019-11-04,2019,2019-11-04,2019-11-11,2019-11-06,2019-11-06,Company250,Company250,Complete,387.5,GBP,387.5
PO-00009138,2019-11-04,2019,2019-11-04,2019-12-11,2019-12-05,2019-12-05,Company298,Company298,Complete,432.0,GBP,432.0
PO-00009139,2019-11-04,2019,2019-11-04,2019-11-20,2019-11-13,2019-11-13,Company300,Company300,Complete,806.4499999999999,GBP,806.4499999999999
PO-00009135/1,2019-11-04,2019,2019-11-04,2019-11-20,2019-11-25,2019-11-25,Company13,Company13,Complete,272.47499999999997,GBP,272.47499999999997
PO-00009140,2019-11-04,2019,2019-11-04,2019-11-14,2019-11-07,2019-11-07,Company299,Company299,Complete,33.224999999999994,GBP,33.224999999999994
PO-00009144/1,2019-11-05,2019,2019-11-05,2019-12-02,2019-12-18,2019-12-18,Company126,Company126,Complete,2906.25,GBP,2906.25
PO-00009119,2019-11-05,2019,2019-11-05,2019-12-02,2019-11-14,2019-11-14,Company8,Company8,Complete,1745.75,GBP,1745.75
PO-00009119/1,2019-11-05,2019,2019-11-05,2019-12-02,2019-11-15,2019-11-15,Company8,Company8,Complete,33.5,GBP,33.5
PO-00009143,2019-11-05,2019,2019-11-05,2019-11-22,2019-11-15,2019-11-15,Company15,Company15,Complete,4191.25,GBP,4191.25
PO-00009144,2019-11-05,2019,2019-11-05,2019-12-02,2019-11-28,2019-11-28,Company126,Company126,Complete,1743.75,GBP,1743.75
PO-00009145,2019-11-05,2019,2019-11-05,2019-11-12,2019-11-11,2019-11-11,Company214,Company214,Complete,1267.5,GBP,1267.5
PO-00009146,2019-11-05,2019,2019-11-05,2019-12-06,2019-12-11,2019-12-11,Company217,Company217,Complete,11382.3,EUR,10030.225
PO-00009148,2019-11-05,2019,2019-11-05,2019-11-08,2019-11-06,2019-11-06,Company93,Company93,Complete,132.89999999999998,GBP,132.89999999999998
PO-00009150,2019-11-05,2019,2019-11-05,2019-12-20,2019-12-20,2019-12-20,Company246,Company246,Complete,4745.0,EUR,4181.35
PO-00009151,2019-11-05,2019,2019-11-05,2019-11-15,2019-11-14,2019-11-14,Company8,Company8,Complete,5407.150000000001,GBP,5407.150000000001
PO-00009142,2019-11-05,2019,2019-11-05,2019-11-05,2019-11-07,2019-11-07,Company208,Company208,Complete,0.0,GBP,0.0
PO-00009149,2019-11-05,2019,2019-11-05,2019-11-08,2019-11-07,2019-11-07,Company44,Company44,Complete,4194.225,GBP,4194.225
PO-00009171,2019-11-06,2019,2019-11-06,2019-11-06,2019-11-12,2019-11-12,Company208,Company208,Complete,0.0,GBP,0.0
PO-00009155,2019-11-06,2019,2019-11-06,2019-11-06,2019-11-07,2019-11-07,Company208,Company208,Complete,0.0,GBP,0.0
PO-00009157,2019-11-06,2019,2019-11-06,2020-02-28,Not received yet,Not received yet,Company95,Company95,Placed,10880.0,GBP,10880.0
PO-00009156,2019-11-06,2019,2019-11-06,2019-11-22,2019-11-28,2019-11-28,Company261,Company261,Complete,120.0,GBP,120.0
PO-00009154,2019-11-06,2019,2019-11-06,2019-11-13,2019-11-11,2019-11-11,Company19,Company19,Complete,3007.275,GBP,3007.275
PO-00009153,2019-11-06,2019,2019-11-06,2019-11-06,2019-11-07,2019-11-07,Company208,Company208,Complete,0.0,GBP,0.0
PO-00009158/1,2019-11-07,2019,2019-11-07,2019-11-13,2019-11-22,2019-11-22,Company13,Company13,Complete,622.8,GBP,622.8
PO-00009160,2019-11-07,2019,2019-11-07,2019-11-29,2019-12-03,2019-12-03,Company325,Company325,Complete,1843.65,GBP,1843.65
PO-00009158,2019-11-07,2019,2019-11-07,2019-11-13,2019-11-12,2019-11-12,Company13,Company13,Complete,622.8,GBP,622.8
PO-00009104,2019-11-07,2019,2019-11-07,2019-11-27,2019-11-12,2019-11-12,Company245,Company245,Complete,2284.7999999999997,GBP,2284.7999999999997
PO-00009104/1,2019-11-07,2019,2019-11-07,2019-11-27,2019-11-25,2019-11-25,Company245,Company245,Complete,8937.0,GBP,8937.0
PO-00009162/2,2019-11-08,2019,2019-11-08,2019-11-26,2019-11-21,2019-11-21,Company8,Company8,Complete,1260.975,GBP,1260.975
PO-00009168,2019-11-08,2019,2019-11-08,2019-11-15,2019-11-14,2019-11-14,Company83,Company83,Complete,675.0,GBP,675.0
PO-00009162/1,2019-11-08,2019,2019-11-08,2019-11-26,2019-11-19,2019-11-19,Company8,Company8,Complete,4951.325,GBP,4951.325
PO-00009162,2019-11-08,2019,2019-11-08,2019-11-26,2019-11-18,2019-11-18,Company8,Company8,Complete,219.3,GBP,219.3
PO-00009163,2019-11-08,2019,2019-11-08,2019-11-29,2019-11-21,2019-11-21,Company217,Company217,Complete,3608.325,EUR,3179.7000000000003
PO-00009167/1,2019-11-08,2019,2019-11-08,2019-11-25,2019-12-03,2019-12-03,Company239,Company239,Complete,1591.875,GBP,1591.875
PO-00009164,2019-11-08,2019,2019-11-08,2019-11-20,2019-11-14,2019-11-14,Company11,Company11,Complete,710.525,GBP,710.525
PO-00009165,2019-11-08,2019,2019-11-08,2019-11-26,2019-11-20,2019-11-20,Company10,Company10,Complete,7408.75,GBP,7408.75
PO-00009167,2019-11-08,2019,2019-11-08,2019-11-25,2019-11-11,2019-11-11,Company239,Company239,Complete,4886.0,GBP,4886.0
PO-00009166,2019-11-08,2019,2019-11-08,2019-12-03,2019-12-09,2019-12-09,Company110,Company110,Complete,1964.25,GBP,1964.25
PO-00009111,2019-11-11,2019,2019-11-11,2020-02-07,Not received yet,Not received yet,Company244,Company244,Placed,2964.2000000000003,EUR,2612.1
PO-00009169,2019-11-11,2019,2019-11-11,2019-11-20,2019-11-15,2019-11-15,Company231,Company231,Complete,885.0,GBP,885.0
PO-00009147/2,2019-11-11,2019,2019-11-11,2020-01-10,2019-12-18,2019-12-18,Company38,Company38,Complete,1475.25,GBP,1475.25
PO-00009147/3,2019-11-11,2019,2019-11-11,2020-01-10,Not received yet,Not received yet,Company38,Company38,Placed,18550.875,GBP,18550.875
PO-00009147/1,2019-11-11,2019,2019-11-11,2019-12-11,2019-11-28,2019-11-28,Company38,Company38,Complete,4470.375,GBP,4470.375
PO-00009147,2019-11-11,2019,2019-11-11,2019-12-11,2019-11-13,2019-11-13,Company38,Company38,Complete,14657.25,GBP,14657.25
PO-00009170,2019-11-12,2019,2019-11-12,2019-11-13,2019-11-13,2019-11-13,Company19,Company19,Complete,5465.599999999999,GBP,5465.599999999999
PO-00009172,2019-11-12,2019,2019-11-12,2019-11-12,2019-11-15,2019-11-15,Company246,Company246,Complete,1067.5,EUR,940.6999999999999
PO-00009176/1,2019-11-12,2019,2019-11-12,2019-11-19,2019-11-18,2019-11-18,Company61,Company61,Complete,1581.375,GBP,1581.375
PO-00009182,2019-11-12,2019,2019-11-12,2019-11-15,2019-11-15,2019-11-15,Company52,Company52,Complete,24.8,GBP,24.8
PO-00009181,2019-11-12,2019,2019-11-12,2019-11-12,2019-11-12,2019-11-12,Company208,Company208,Complete,0.0,GBP,0.0
PO-00009175,2019-11-12,2019,2019-11-12,2019-11-20,2019-11-25,2019-11-25,Company326,Company326,Complete,90.95,GBP,90.95
PO-00009183,2019-11-12,2019,2019-11-12,2019-11-22,2019-11-21,2019-11-21,Company55,Company55,Complete,720.0,GBP,720.0
PO-00009180,2019-11-12,2019,2019-11-12,2019-11-19,2019-11-19,2019-11-19,Company299,Company299,Complete,79.75,GBP,79.75
PO-00009174,2019-11-12,2019,2019-11-12,2019-11-22,2019-11-13,2019-11-13,Company208,Company208,Complete,0.0,GBP,0.0
PO-00009173,2019-11-12,2019,2019-11-12,2019-11-22,2019-12-02,2019-12-02,Company208,Company208,Complete,0.0,GBP,0.0
PO-00009179,2019-11-12,2019,2019-11-12,2019-11-15,2019-11-14,2019-11-14,Company300,Company300,Complete,806.4499999999999,GBP,806.4499999999999
PO-00009177,2019-11-12,2019,2019-11-12,2019-11-19,2019-11-18,2019-11-18,Company250,Company250,Complete,387.5,GBP,387.5
PO-00009176,2019-11-12,2019,2019-11-12,2019-11-19,2019-11-15,2019-11-15,Company61,Company61,Complete,1645.1499999999999,GBP,1645.1499999999999
PO-00009189,2019-11-13,2019,2019-11-13,2020-01-07,2019-12-06,2019-12-06,Company126,Company126,Complete,116.25,GBP,116.25
PO-00009188,2019-11-13,2019,2019-11-13,2019-12-03,2019-11-29,2019-11-29,Company15,Company15,Complete,2011.8000000000002,GBP,2011.8000000000002
PO-00009187,2019-11-13,2019,2019-11-13,2019-11-20,2019-11-20,2019-11-20,Company25,Company25,Complete,827.25,GBP,827.25
PO-00009185,2019-11-13,2019,2019-11-13,2019-11-13,2019-11-13,2019-11-13,Company145,Company145,Complete,2130.65,GBP,2130.65
PO-00009184,2019-11-13,2019,2019-11-13,2019-11-22,2019-11-21,2019-11-21,Company8,Company8,Complete,3730.7,GBP,3730.7
PO-00009189/1,2019-11-13,2019,2019-11-13,2020-01-07,Not received yet,Not received yet,Company126,Company126,Placed,1046.25,GBP,1046.25
PO-00009186,2019-11-13,2019,2019-11-13,2019-12-10,2019-11-22,2019-11-22,Company187,Company187,Complete,953.75,GBP,953.75
PO-00009190,2019-11-14,2019,2019-11-14,2019-11-20,2019-11-15,2019-11-15,Company327,Company327,Complete,1314.0,GBP,1314.0
PO-00009214,2019-11-14,2019,2019-11-14,2019-11-14,2019-11-18,2019-11-18,Company208,Company208,Complete,0.0,GBP,0.0
PO-00009243,2019-11-15,2019,2019-11-15,2019-11-15,2019-11-21,2019-11-21,Company328,Company328,Complete,1450.0,GBP,1450.0
PO-00009194/1,2019-11-15,2019,2019-11-15,2020-02-04,Not received yet,Not received yet,Company13,Company13,Placed,1598.1,GBP,1598.1
PO-00009201,2019-11-15,2019,2019-11-15,2019-12-03,2019-12-02,2019-12-02,Company174,Company174,Complete,2182.5,USD,1666.0249999999999
PO-00009200,2019-11-15,2019,2019-11-15,2019-11-26,2019-11-22,2019-11-22,Company20,Company20,Complete,1705.025,GBP,1705.025
PO-00009199,2019-11-15,2019,2019-11-15,2019-11-21,2019-11-22,2019-11-22,Company214,Company214,Complete,1545.6,GBP,1545.6
PO-00009196,2019-11-15,2019,2019-11-15,2020-01-24,Not received yet,Not received yet,Company329,Company329,Placed,4197.0,EUR,3698.4500000000003
PO-00009208,2019-11-15,2019,2019-11-15,2019-12-06,2019-11-29,2019-11-29,Company330,Company330,Complete,4900.0,GBP,4900.0
PO-00009202,2019-11-15,2019,2019-11-15,2019-11-29,2019-11-28,2019-11-28,Company331,Company331,Complete,7259.6,GBP,7259.6
PO-00009203,2019-11-15,2019,2019-11-15,2019-11-22,2019-11-20,2019-11-20,Company64,Company64,Complete,697.125,GBP,697.125
PO-00009204,2019-11-15,2019,2019-11-15,2019-12-10,2019-11-29,2019-11-29,Company19,Company19,Complete,3287.8500000000004,GBP,3287.8500000000004
PO-00009207,2019-11-15,2019,2019-11-15,2019-11-21,2019-11-22,2019-11-22,Company215,Company215,Complete,6201.25,GBP,6201.25
PO-00009197,2019-11-15,2019,2019-11-15,2019-11-15,2019-11-18,2019-11-18,Company80,Company80,Complete,387.29999999999995,GBP,387.29999999999995
PO-00009205,2019-11-15,2019,2019-11-15,2019-12-06,2019-12-16,2019-12-16,Company109,Company109,Complete,6937.5,EUR,6113.424999999999
PO-00009206,2019-11-15,2019,2019-11-15,2019-11-19,2019-11-19,2019-11-19,Company230,Company230,Complete,3104.7000000000003,EUR,2735.8999999999996
PO-00009195,2019-11-15,2019,2019-11-15,2019-11-19,2019-11-18,2019-11-18,Company11,Company11,Complete,724.8000000000001,GBP,724.8000000000001
PO-00009194,2019-11-15,2019,2019-11-15,2020-02-04,2019-11-19,2019-11-19,Company13,Company13,Complete,69.80000000000001,GBP,69.80000000000001
PO-00009193,2019-11-15,2019,2019-11-15,2019-11-18,2019-11-18,2019-11-18,Company100,Company100,Complete,50.0,GBP,50.0
PO-00009192,2019-11-15,2019,2019-11-15,2019-12-20,2019-12-11,2019-12-11,Company36,Company36,Complete,12525.0,GBP,12525.0
PO-00009198,2019-11-15,2019,2019-11-15,2019-11-26,2019-11-27,2019-11-27,Company239,Company239,Complete,50.0,GBP,50.0
PO-00009209,2019-11-17,2019,2019-11-17,2019-11-19,2019-11-20,2019-11-20,Company52,Company52,Complete,46.125,GBP,46.125
PO-00009191,2019-11-18,2019,2019-11-18,2019-12-02,2019-11-27,2019-11-27,Company8,Company8,Complete,1873.3500000000001,GBP,1873.3500000000001
PO-00009212,2019-11-18,2019,2019-11-18,2019-11-20,2019-11-19,2019-11-19,Company318,Company318,Complete,84.3,GBP,84.3
PO-00009210,2019-11-18,2019,2019-11-18,2019-12-03,2019-11-27,2019-11-27,Company80,Company80,Complete,102.8,GBP,102.8
PO-00009211,2019-11-18,2019,2019-11-18,2019-11-20,2019-11-20,2019-11-20,Company42,Company42,Complete,59.175000000000004,GBP,59.175000000000004
PO-00009218,2019-11-18,2019,2019-11-18,2019-11-29,2019-12-20,2019-12-20,Company149,Company149,Complete,1980.0,GBP,1980.0
PO-00009217,2019-11-18,2019,2019-11-18,2019-11-29,2019-11-25,2019-11-25,Company1,Company1,Complete,3070.9500000000003,GBP,3070.9500000000003
PO-00009216,2019-11-18,2019,2019-11-18,2019-11-18,2019-11-19,2019-11-19,Company70,Company70,Complete,135.625,GBP,135.625
PO-00009218/1,2019-11-18,2019,2019-11-18,2019-11-29,Not received yet,Not received yet,Company149,Company149,Placed,2160.0,GBP,2160.0
PO-00009213/1,2019-11-18,2019,2019-11-18,2019-11-25,2019-11-25,2019-11-25,Company93,Company93,Complete,2716.0,GBP,2716.0
PO-00009213,2019-11-18,2019,2019-11-18,2019-11-25,2019-11-25,2019-11-25,Company93,Company93,Complete,1145.5,GBP,1145.5
PO-00009224/1,2019-11-19,2019,2019-11-19,2020-02-04,2019-12-13,2019-12-13,Company19,Company19,Complete,11708.4,GBP,11708.4
PO-00009228,2019-11-19,2019,2019-11-19,2019-11-29,2019-12-09,2019-12-09,Company59,Company59,Complete,2320.0,GBP,2320.0
PO-00009219,2019-11-19,2019,2019-11-19,2019-11-19,2019-11-19,2019-11-19,Company8,Company8,Complete,161.97500000000002,GBP,161.97500000000002
PO-00009220,2019-11-19,2019,2019-11-19,2019-11-29,2019-11-20,2019-11-20,Company8,Company8,Complete,4116.575000000001,GBP,4116.575000000001
PO-00009222,2019-11-19,2019,2019-11-19,2019-12-09,2019-12-10,2019-12-10,Company110,Company110,Complete,2760.0,GBP,2760.0
PO-00009223,2019-11-19,2019,2019-11-19,2019-11-28,2019-12-03,2019-12-03,Company15,Company15,Complete,148.125,GBP,148.125
PO-00009224,2019-11-19,2019,2019-11-19,2020-02-04,2019-12-11,2019-12-11,Company19,Company19,Complete,3397.5,GBP,3397.5
PO-00009225,2019-11-19,2019,2019-11-19,2019-12-09,2019-12-16,2019-12-16,Company90,Company90,Complete,9225.0,GBP,9225.0
PO-00009226,2019-11-19,2019,2019-11-19,2020-01-29,2019-12-23,2019-12-23,Company230,Company230,Complete,19903.25,EUR,17539.0
PO-00009227,2019-11-19,2019,2019-11-19,2019-11-28,2019-11-27,2019-11-27,Company11,Company11,Complete,3031.5249999999996,GBP,3031.5249999999996
PO-00009229,2019-11-19,2019,2019-11-19,2019-11-22,2019-11-21,2019-11-21,Company332,Company332,Complete,45.15,GBP,45.15
PO-00009226/1,2019-11-19,2019,2019-11-19,2020-01-29,Not received yet,Not received yet,Company230,Company230,Placed,52.5,EUR,46.275000000000006
PO-00009232,2019-11-19,2019,2019-11-19,2019-11-22,2019-11-22,2019-11-22,Company19,Company19,Complete,850.0,GBP,850.0
